Tg2011-01m Song Entrain Male Cnts Date,Tg2011-01m Song Entrain Male Cnts Time,Tg2011-01m Song Entrain Male Cnts Data,Tg2011-03m Song Entrain Male Cnts Data,Tg2011-05m Song Entrain Male Cnts Data,Tg2011-07m Song Entrain Male Cnts Data,Tg2011-09m Song Entrain Male Cnts Data,Tg2011-11m Song Entrain Male Cnts Data,Tg2011-02f Song Entrain Female Cnts Data,Tg2011-06f Song Entrain Female Cnts Data,Tg2011-04f Song Entrain Female Cnts Data,Tg2011-08f Song Entrain Female Cnts Data,Tg2011-10f Song Entrain Female Cnts Data,Tg2011-12f Song Entrain Female Cnts Data
10/15/2012,3:28:30,0,11,0,0,0,2,36,0,0,0,0,16
10/15/2012,3:33:30,0,21,0,0,0,0,21,0,0,0,0,0
10/15/2012,3:38:30,0,22,0,0,0,0,5,0,1,0,0,0
10/15/2012,3:43:30,0,13,0,0,0,0,16,0,0,0,0,0
10/15/2012,3:48:30,7,0,44,0,0,0,0,0,0,0,0,0
10/15/2012,3:53:30,4,5,30,0,0,0,5,0,20,0,0,0
10/15/2012,3:58:30,22,14,22,0,4,6,0,0,64,0,0,0
10/15/2012,4:03:30,13,16,40,0,8,18,6,0,54,0,0,0
10/15/2012,4:08:30,0,13,36,0,0,8,0,0,0,0,0,0
10/15/2012,4:13:30,0,18,49,0,0,2,0,0,0,0,0,0
10/15/2012,4:18:30,0,21,19,0,0,0,0,0,0,0,0,0
10/15/2012,4:23:30,0,11,50,0,0,0,0,0,0,0,0,0
10/15/2012,4:28:30,4,17,25,0,5,0,0,0,0,0,0,0
10/15/2012,4:33:30,0,16,18,0,0,2,9,0,0,0,0,0
10/15/2012,4:38:30,1,13,0,0,18,0,3,0,0,0,0,0
10/15/2012,4:43:30,0,0,0,0,30,2,7,0,0,0,0,0
10/15/2012,4:48:30,0,12,0,0,8,13,12,0,0,0,0,0
10/15/2012,4:53:30,0,21,0,0,0,1,6,0,19,0,0,0
10/15/2012,4:58:30,0,6,0,0,0,10,1,0,16,0,0,0
10/15/2012,5:03:30,0,21,0,0,0,8,6,0,14,0,0,0
10/15/2012,5:08:30,0,17,0,0,28,4,4,0,0,0,0,0
10/15/2012,5:13:30,0,21,0,0,29,1,3,0,0,0,0,40
10/15/2012,5:18:30,0,12,0,0,28,1,0,0,0,0,0,0
10/15/2012,5:23:30,0,26,0,0,9,2,0,0,0,0,0,0
10/15/2012,5:28:30,58,14,19,0,38,0,0,0,0,0,0,0
10/15/2012,5:33:30,41,20,29,0,11,0,0,0,0,0,0,0
10/15/2012,5:38:30,0,26,35,0,18,0,0,0,0,0,0,0
10/15/2012,5:43:30,0,32,14,0,8,0,0,0,34,0,0,0
10/15/2012,5:48:30,0,6,0,0,3,0,0,0,0,0,0,0
10/15/2012,5:53:30,0,32,0,0,25,2,0,0,0,0,0,0
10/15/2012,5:58:30,6,1,0,0,33,0,0,0,0,0,0,0
10/15/2012,6:03:30,8,0,0,0,50,0,0,0,0,0,0,0
10/15/2012,6:08:30,0,0,0,0,17,5,2,0,2,0,0,0
10/15/2012,6:13:30,0,24,0,0,2,5,1,0,0,0,0,0
10/15/2012,6:18:30,0,19,0,0,25,0,0,0,0,0,0,0
10/15/2012,6:23:30,0,16,0,0,22,0,0,0,0,0,0,0
10/15/2012,6:28:30,0,15,0,0,29,0,0,0,0,0,0,0
10/15/2012,6:33:30,1,17,0,0,39,0,4,0,0,0,0,0
10/15/2012,6:38:30,3,16,0,0,17,0,3,0,1,0,0,0
10/15/2012,6:43:30,0,33,0,0,32,0,0,0,0,0,0,0
10/15/2012,6:48:30,0,22,0,0,42,5,0,0,0,0,0,22
10/15/2012,6:53:30,7,7,0,0,48,9,7,0,0,0,0,4
10/15/2012,6:58:30,23,9,0,0,35,0,11,0,0,0,0,0
10/15/2012,7:03:30,0,6,0,0,38,0,12,0,6,0,0,0
10/15/2012,7:08:30,0,18,0,0,32,0,9,0,1,0,0,0
10/15/2012,7:13:30,0,15,0,0,50,0,1,0,0,0,0,0
10/15/2012,7:18:30,0,0,0,0,32,0,0,0,0,0,0,0
10/15/2012,7:23:30,0,0,0,0,32,0,0,0,0,0,0,0
10/15/2012,7:28:30,12,22,0,0,39,0,0,0,1,0,0,0
10/15/2012,7:33:30,18,15,0,0,19,0,0,0,1,0,0,0
10/15/2012,7:38:30,0,20,0,0,38,0,0,0,0,0,0,26
10/15/2012,7:43:30,0,2,0,0,13,0,0,0,4,0,0,0
10/15/2012,7:48:30,0,8,0,0,20,5,0,0,12,0,0,0
10/15/2012,7:53:30,0,9,0,0,14,6,0,0,0,0,0,0
10/15/2012,7:58:30,0,17,0,0,40,7,0,0,0,0,0,0
10/15/2012,8:03:30,0,19,0,0,38,0,0,0,39,0,0,0
10/15/2012,8:08:30,0,31,0,0,37,2,0,0,0,0,0,0
10/15/2012,8:13:30,0,21,0,0,17,0,0,0,0,0,0,0
10/15/2012,8:18:30,13,4,0,0,39,0,1,0,1,0,0,0
10/15/2012,8:23:30,28,29,0,0,19,0,0,0,1,0,0,0
10/15/2012,8:28:30,17,29,0,0,43,0,0,0,0,0,0,0
10/15/2012,8:33:30,14,19,0,0,47,0,0,0,0,0,0,0
10/15/2012,8:38:30,12,31,18,0,42,0,0,0,0,0,0,0
10/15/2012,8:43:30,17,5,54,0,43,0,0,0,0,0,0,0
10/15/2012,8:48:30,30,0,6,0,51,0,0,0,0,0,0,2
10/15/2012,8:53:30,3,0,1,0,38,0,0,0,0,0,0,0
10/15/2012,8:58:30,0,0,2,0,18,0,0,0,0,0,0,0
10/15/2012,9:03:30,3,16,0,0,16,0,0,0,0,0,0,0
10/15/2012,9:08:30,4,24,0,0,26,0,0,0,0,0,0,0
10/15/2012,9:13:30,46,18,0,0,35,0,0,0,0,0,0,0
10/15/2012,9:18:30,0,14,9,0,29,0,0,0,2,0,0,0
10/15/2012,9:23:30,1,7,0,0,35,0,0,0,4,0,1,0
10/15/2012,9:28:30,0,2,2,0,9,0,0,0,0,0,28,0
10/15/2012,9:33:30,26,8,0,0,32,0,0,0,0,0,12,0
10/15/2012,9:38:30,4,16,0,0,51,0,0,0,0,0,2,0
10/15/2012,9:43:30,0,17,0,0,27,0,0,0,0,0,0,11
10/15/2012,9:48:30,1,14,0,0,41,0,0,0,1,0,5,14
10/15/2012,9:53:30,0,0,0,0,46,0,0,0,0,0,3,0
10/15/2012,9:58:30,0,4,0,0,33,0,0,0,0,0,16,0
10/15/2012,10:03:30,2,11,0,0,21,0,0,0,0,0,23,0
10/15/2012,10:08:30,34,3,0,0,40,0,0,0,0,0,0,0
10/15/2012,10:13:30,25,13,0,0,32,1,0,0,0,0,9,0
10/15/2012,10:18:30,14,9,0,0,49,4,0,0,6,0,5,0
10/15/2012,10:23:30,4,10,0,0,32,0,0,0,15,0,0,0
10/15/2012,10:28:30,18,19,0,0,25,0,0,0,3,0,2,0
10/15/2012,10:33:30,0,6,0,0,58,0,1,0,4,0,0,0
10/15/2012,10:38:30,0,7,0,0,48,0,2,0,12,0,0,0
10/15/2012,10:43:30,0,4,0,0,7,0,0,0,12,0,0,0
10/15/2012,10:48:30,0,12,0,0,25,1,0,0,0,0,1,0
10/15/2012,10:53:30,0,10,0,0,35,0,4,0,0,0,0,0
10/15/2012,10:58:30,0,12,0,0,21,0,5,0,0,0,0,0
10/15/2012,11:03:30,0,12,0,0,27,0,0,0,0,0,0,0
10/15/2012,11:08:30,0,5,0,0,16,0,12,0,4,0,0,0
10/15/2012,11:13:30,0,1,0,0,11,0,11,0,3,0,0,0
10/15/2012,11:18:30,0,10,0,0,30,0,0,0,0,0,0,0
10/15/2012,11:23:30,0,3,0,0,38,0,6,0,2,0,0,0
10/15/2012,11:28:30,0,14,0,0,35,0,0,0,1,0,0,0
10/15/2012,11:33:30,0,20,0,0,38,0,0,0,5,0,0,0
10/15/2012,11:38:30,0,23,0,0,57,0,0,0,3,0,5,0
10/15/2012,11:43:30,0,7,0,0,35,0,0,0,5,0,10,0
10/15/2012,11:48:30,0,0,4,0,3,0,0,0,13,0,23,0
10/15/2012,11:53:30,0,0,3,0,5,0,0,0,11,0,3,0
10/15/2012,11:58:30,0,14,0,0,0,0,0,0,13,0,3,0
10/15/2012,12:03:30,0,20,0,0,14,0,0,0,7,0,0,0
10/15/2012,12:08:30,0,1,0,0,29,0,0,0,4,0,3,0
10/15/2012,12:13:30,0,6,0,0,44,0,0,0,3,0,3,0
10/15/2012,12:18:30,0,12,0,0,38,0,0,0,6,0,0,0
10/15/2012,12:23:30,0,3,0,0,30,0,0,0,6,0,0,0
10/15/2012,12:28:30,5,15,0,0,26,0,0,0,5,0,1,0
10/15/2012,12:33:30,7,5,0,0,17,0,0,0,0,0,2,0
10/15/2012,12:38:30,0,14,0,0,29,0,0,0,0,0,3,0
10/15/2012,12:43:30,3,15,0,0,25,0,0,0,8,0,2,0
10/15/2012,12:48:30,0,0,0,0,64,0,0,0,6,0,19,0
10/15/2012,12:53:30,0,7,0,0,7,0,0,0,6,0,7,0
10/15/2012,12:58:30,0,7,0,0,1,0,0,0,7,0,0,0
10/15/2012,13:03:30,0,2,0,0,0,1,0,0,4,0,14,0
10/15/2012,13:08:30,0,9,13,0,2,0,0,0,7,0,0,0
10/15/2012,13:13:30,0,36,22,0,0,0,1,0,7,0,5,0
10/15/2012,13:18:30,0,2,0,0,2,0,0,0,15,0,0,0
10/15/2012,13:23:30,0,14,0,0,13,0,0,0,11,0,0,0
10/15/2012,13:28:30,0,7,0,0,32,0,0,0,17,0,0,0
10/15/2012,13:33:30,0,11,0,0,1,0,0,0,13,0,0,0
10/15/2012,13:38:30,0,19,0,0,0,0,0,0,17,0,0,0
10/15/2012,13:43:30,0,1,0,0,0,1,0,0,0,0,0,0
10/15/2012,13:48:30,0,0,0,0,11,1,0,0,0,0,0,44
10/15/2012,13:53:30,0,1,0,0,5,1,0,0,0,0,0,0
10/15/2012,13:58:30,0,0,0,0,0,0,8,0,0,0,0,0
10/15/2012,14:03:30,0,0,0,0,15,0,0,0,0,0,0,0
10/15/2012,14:08:30,0,0,0,0,22,0,0,0,7,0,0,0
10/15/2012,14:13:30,0,1,0,0,33,0,0,0,4,0,1,0
10/15/2012,14:18:30,0,14,0,0,11,0,0,0,0,0,0,0
10/15/2012,14:23:30,0,1,0,0,10,0,0,0,4,0,0,0
10/15/2012,14:28:30,2,1,0,0,20,0,0,0,0,0,0,0
10/15/2012,14:33:30,0,0,0,0,2,1,0,0,0,0,0,0
10/15/2012,14:38:30,0,7,0,0,19,0,0,0,0,0,0,0
10/15/2012,14:43:30,4,9,0,0,0,0,0,0,0,0,0,0
10/15/2012,14:48:30,14,0,0,0,0,0,0,0,0,0,3,0
10/15/2012,14:53:30,37,13,0,0,0,0,0,0,0,0,1,0
10/15/2012,14:58:30,17,8,0,0,0,0,0,0,0,0,0,0
10/15/2012,15:03:30,10,0,0,0,23,0,0,0,0,0,0,0
10/15/2012,15:08:30,25,0,0,0,59,0,0,0,0,0,0,0
10/15/2012,15:13:30,3,0,0,0,45,0,4,0,0,0,1,0
10/15/2012,15:18:30,2,0,0,0,13,1,1,0,0,0,0,0
10/15/2012,15:23:30,12,0,0,0,4,0,0,0,6,0,0,0
10/15/2012,15:28:30,14,0,0,0,10,0,3,0,18,0,0,0
10/15/2012,15:33:30,10,1,0,0,3,0,0,0,3,0,0,0
10/15/2012,15:38:30,4,1,0,0,0,0,4,0,12,0,3,0
10/15/2012,15:43:30,3,0,0,0,43,0,0,0,37,0,26,0
10/15/2012,15:48:30,0,2,0,0,11,0,0,0,26,0,0,0
10/15/2012,15:53:30,0,6,1,0,12,0,0,0,7,0,13,0
10/15/2012,15:58:30,8,22,0,0,2,0,0,0,0,0,3,0
10/15/2012,16:03:30,27,0,0,0,0,1,0,0,0,0,1,0
10/15/2012,16:08:30,66,0,0,0,0,0,0,0,0,0,0,0
10/15/2012,16:13:30,58,1,0,0,29,2,0,0,14,0,0,0
10/15/2012,16:18:30,5,0,0,0,2,0,0,0,69,0,0,0
10/15/2012,16:23:30,31,1,4,0,0,0,0,0,44,0,0,22
10/15/2012,16:28:30,38,0,1,0,0,3,1,0,39,0,0,0
10/15/2012,16:33:30,15,0,1,0,0,2,12,0,0,0,0,0
10/15/2012,16:38:30,24,0,2,0,0,0,42,0,2,0,0,0
10/15/2012,16:43:30,58,0,1,0,0,0,12,0,0,0,0,0
10/15/2012,16:48:30,30,0,3,0,0,0,0,0,0,0,0,0
10/15/2012,16:53:30,88,0,2,0,1,0,0,0,0,0,0,0
10/15/2012,16:58:30,101,0,0,0,41,0,0,0,6,0,0,0
10/15/2012,17:03:30,72,0,0,0,11,1,0,0,0,0,0,0
10/15/2012,17:08:30,56,0,0,0,0,13,0,0,20,0,0,0
10/15/2012,17:13:30,80,2,0,0,26,12,1,0,63,0,0,0
10/15/2012,17:18:30,85,2,0,0,2,0,3,0,0,0,0,0
10/15/2012,17:23:30,82,0,0,0,49,13,0,0,0,0,0,0
10/15/2012,17:28:30,87,0,0,0,12,43,0,0,0,0,1,0
10/15/2012,17:33:30,88,0,0,0,38,0,6,0,0,0,0,0
10/15/2012,17:38:30,70,0,20,0,7,46,2,0,0,0,0,0
10/15/2012,17:43:30,46,0,41,0,0,18,0,0,4,0,0,0
10/15/2012,17:48:30,89,0,19,0,0,5,21,0,5,0,0,0
10/15/2012,17:53:30,92,0,0,0,0,14,44,0,43,0,0,0
10/15/2012,17:58:30,86,0,2,0,0,3,24,0,0,0,0,0
10/15/2012,18:03:30,77,0,1,0,0,43,19,0,0,0,0,0
10/15/2012,18:08:30,88,0,0,0,0,32,8,0,1,0,13,0
10/15/2012,18:13:30,93,1,4,0,3,3,8,0,0,0,19,0
10/15/2012,18:18:30,64,1,0,0,2,0,12,0,1,0,2,0
10/15/2012,18:23:30,94,2,0,0,25,1,18,0,1,0,2,0
10/15/2012,18:28:30,65,7,4,0,1,2,34,0,38,0,0,0
10/15/2012,18:33:30,81,14,1,0,1,18,7,0,45,0,11,0
10/15/2012,18:38:30,61,4,1,0,1,19,0,0,78,0,1,0
10/15/2012,18:43:30,78,0,8,0,0,24,48,0,33,0,0,0
10/15/2012,18:48:30,51,0,7,0,6,15,35,0,21,0,0,0
10/15/2012,18:53:30,71,0,26,0,12,8,3,0,21,0,1,0
10/15/2012,18:58:30,86,0,16,0,12,19,36,0,0,0,0,0
10/15/2012,19:03:30,107,0,10,0,1,1,13,0,0,0,0,0
10/15/2012,19:08:30,89,0,26,0,1,8,26,0,0,0,0,0
10/15/2012,19:13:30,67,0,4,0,5,22,24,0,0,0,0,0
10/15/2012,19:18:30,83,0,21,0,2,24,12,0,0,0,0,0
10/15/2012,19:23:30,96,0,26,0,59,26,11,0,0,0,0,0
10/15/2012,19:28:30,76,0,15,0,15,7,52,0,0,0,0,0
10/15/2012,19:33:30,83,0,27,0,0,34,35,0,5,0,0,0
10/15/2012,19:38:30,13,0,16,0,22,2,53,0,0,0,0,0
10/15/2012,19:43:30,12,0,34,0,8,3,55,0,19,0,0,0
10/15/2012,19:48:30,0,0,26,0,5,19,51,0,36,0,0,0
10/15/2012,19:53:30,21,0,4,0,13,17,70,0,0,0,0,0
10/15/2012,19:58:30,40,0,23,0,13,23,33,0,4,0,0,0
10/15/2012,20:03:30,27,0,30,0,0,39,36,0,81,0,0,0
10/15/2012,20:08:30,2,0,26,0,0,20,53,0,41,0,0,0
10/15/2012,20:13:30,0,0,34,0,0,11,64,0,30,0,0,0
10/15/2012,20:18:30,6,0,69,0,21,19,50,0,0,0,0,0
10/15/2012,20:23:30,60,0,64,0,7,30,47,0,0,0,0,0
10/15/2012,20:28:30,60,0,19,0,0,31,46,0,0,0,0,0
10/15/2012,20:33:30,70,0,41,0,0,10,66,0,0,0,0,0
10/15/2012,20:38:30,90,0,12,0,0,38,8,0,4,0,0,0
10/15/2012,20:43:30,87,0,26,0,0,27,36,0,0,0,0,0
10/15/2012,20:48:30,92,0,30,0,0,36,55,0,0,0,0,0
10/15/2012,20:53:30,95,0,17,0,0,16,62,0,0,0,0,0
10/15/2012,20:58:30,82,0,18,0,0,21,51,0,41,0,0,0
10/15/2012,21:03:30,78,0,36,0,0,16,45,0,30,0,0,0
10/15/2012,21:08:30,72,0,9,0,0,14,86,0,15,0,0,0
10/15/2012,21:13:30,85,0,20,0,27,30,61,0,21,0,0,0
10/15/2012,21:18:30,86,0,16,0,32,25,74,0,11,0,0,0
10/15/2012,21:23:30,65,0,33,0,6,22,21,0,0,0,0,0
10/15/2012,21:28:30,107,0,39,0,39,16,62,0,1,0,0,0
10/15/2012,21:33:30,97,0,42,0,3,46,61,0,20,0,0,0
10/15/2012,21:38:30,100,0,25,0,0,36,81,0,14,0,0,0
10/15/2012,21:43:30,97,0,36,0,0,22,72,0,0,0,0,0
10/15/2012,21:48:30,108,0,16,0,0,8,76,0,0,0,0,0
10/15/2012,21:53:30,58,0,21,0,0,24,36,0,0,0,0,0
10/15/2012,21:58:30,24,0,27,0,0,45,56,0,0,0,0,0
10/15/2012,22:03:30,41,0,23,0,0,33,63,0,2,0,0,0
10/15/2012,22:08:30,64,0,61,0,0,35,65,0,0,0,0,0
10/15/2012,22:13:30,16,0,45,0,0,49,61,0,0,0,0,0
10/15/2012,22:18:30,58,0,39,0,0,56,77,0,5,0,0,0
10/15/2012,22:23:30,70,0,59,0,0,45,81,0,0,0,0,0
10/15/2012,22:28:30,37,0,55,0,0,51,73,0,0,0,0,0
10/15/2012,22:33:30,47,0,71,0,0,48,43,0,0,0,0,0
10/15/2012,22:38:30,103,1,47,0,0,25,83,0,37,0,0,0
10/15/2012,22:43:30,99,1,6,0,0,39,79,0,19,0,0,0
10/15/2012,22:48:30,105,0,68,0,0,31,60,0,21,0,0,0
10/15/2012,22:53:30,110,0,43,0,0,38,71,0,12,0,0,0
10/15/2012,22:58:30,52,0,20,0,0,30,83,0,31,0,0,0
10/15/2012,23:03:30,61,0,0,0,0,20,62,0,1,0,0,0
10/15/2012,23:08:30,14,2,16,0,0,50,80,0,16,0,0,0
10/15/2012,23:13:30,71,0,29,0,0,60,53,0,36,0,0,0
10/15/2012,23:18:30,76,0,73,0,0,46,29,0,64,0,0,0
10/15/2012,23:23:30,66,0,22,0,0,48,56,0,19,0,0,0
10/15/2012,23:28:30,48,0,35,0,0,43,78,0,15,0,0,0
10/15/2012,23:33:30,2,2,43,0,0,37,40,0,5,0,0,0
10/15/2012,23:38:30,0,8,50,0,0,16,60,0,32,0,0,0
10/15/2012,23:43:30,29,0,81,0,0,33,80,0,3,0,0,0
10/15/2012,23:48:30,68,2,26,0,0,14,9,0,8,0,0,0
10/15/2012,23:53:30,1,1,0,0,0,23,7,0,0,0,0,0
10/15/2012,23:58:30,0,0,34,0,0,37,6,0,0,0,0,0
10/16/2012,0:03:30,0,0,29,0,0,37,62,0,0,0,0,0
10/16/2012,0:08:30,23,0,32,0,0,13,42,0,0,0,0,0
10/16/2012,0:13:30,56,0,26,0,0,31,36,0,1,0,0,0
10/16/2012,0:18:30,77,0,14,0,0,46,82,0,8,0,0,0
10/16/2012,0:23:30,65,0,0,0,0,0,75,0,0,0,0,0
10/16/2012,0:28:30,81,0,17,0,0,29,38,0,2,0,0,9
10/16/2012,0:33:30,108,0,76,0,2,17,62,0,0,0,0,34
10/16/2012,0:38:30,56,0,12,0,0,14,28,0,0,0,0,28
10/16/2012,0:43:30,73,0,25,0,0,13,40,0,0,0,0,0
10/16/2012,0:48:30,98,0,0,0,0,45,20,0,0,0,0,0
10/16/2012,0:53:30,59,0,17,0,0,9,3,0,0,0,0,0
10/16/2012,0:58:30,49,0,22,0,0,0,15,0,0,0,0,0
10/16/2012,1:03:30,70,0,5,0,0,8,24,0,0,0,0,0
10/16/2012,1:08:30,34,0,0,0,0,6,20,0,0,0,0,0
10/16/2012,1:13:30,76,0,0,0,0,7,9,0,0,0,0,0
10/16/2012,1:18:30,28,0,2,0,0,0,33,0,4,0,0,0
10/16/2012,1:23:30,32,0,0,0,0,2,17,0,19,0,0,0
10/16/2012,1:28:30,21,1,66,0,0,13,31,0,19,0,0,0
10/16/2012,1:33:30,63,1,41,0,0,0,25,0,2,0,0,0
10/16/2012,1:38:30,69,0,2,0,0,19,30,0,0,0,0,0
10/16/2012,1:43:30,28,0,0,0,0,30,24,0,11,0,0,0
10/16/2012,1:48:30,0,0,6,0,0,0,28,0,11,0,0,0
10/16/2012,1:53:30,0,0,58,0,0,0,29,0,0,0,0,0
10/16/2012,1:58:30,0,0,19,0,0,0,9,0,0,0,0,0
10/16/2012,2:03:30,0,0,28,0,0,0,31,0,0,0,0,0
10/16/2012,2:08:30,0,0,56,0,0,9,2,0,0,0,0,0
10/16/2012,2:13:30,0,0,50,0,0,11,7,0,0,0,0,0
10/16/2012,2:18:30,2,0,0,0,0,17,10,0,0,0,0,0
10/16/2012,2:23:30,71,0,0,0,0,65,29,0,0,0,0,0
10/16/2012,2:28:30,68,0,0,0,0,14,24,0,0,0,0,0
10/16/2012,2:33:30,11,0,16,0,0,3,1,0,0,0,0,0
10/16/2012,2:38:30,47,0,22,0,0,7,0,0,0,0,0,0
10/16/2012,2:43:30,10,0,26,0,0,1,0,0,0,0,0,0
10/16/2012,2:48:30,0,2,40,0,11,11,0,0,0,0,0,0
10/16/2012,2:53:30,0,3,41,0,0,1,17,0,0,0,0,0
10/16/2012,2:58:30,0,5,0,0,1,3,6,0,11,0,0,0
10/16/2012,3:03:30,0,9,2,0,0,2,0,0,29,0,0,0
10/16/2012,3:08:30,33,2,41,0,0,3,3,0,20,0,0,0
10/16/2012,3:13:30,1,3,38,0,0,3,2,0,5,0,0,0
10/16/2012,3:18:30,48,5,28,0,4,0,16,0,0,0,0,0
10/16/2012,3:23:30,52,6,71,0,0,4,1,0,4,0,0,0
10/16/2012,3:28:30,28,10,29,0,0,7,0,0,9,0,0,0
10/16/2012,3:33:30,0,12,22,0,0,17,0,0,1,0,0,1
10/16/2012,3:38:30,0,10,0,0,0,18,5,0,5,0,0,0
10/16/2012,3:43:30,0,11,0,0,0,10,5,0,8,0,0,0
10/16/2012,3:48:30,0,3,0,0,0,3,1,0,4,0,0,0
10/16/2012,3:53:30,9,1,0,0,13,0,0,0,7,0,0,0
10/16/2012,3:58:30,32,0,0,0,0,0,10,0,0,0,0,0
10/16/2012,4:03:30,0,16,0,0,1,0,38,0,8,0,0,0
10/16/2012,4:08:30,0,18,0,0,0,0,9,0,10,0,0,21
10/16/2012,4:13:30,0,4,0,0,0,1,3,0,53,0,0,20
10/16/2012,4:18:30,0,5,0,0,0,0,1,0,66,0,0,0
10/16/2012,4:23:30,0,8,0,0,0,0,3,0,0,0,0,0
10/16/2012,4:28:30,0,10,28,0,0,0,1,0,0,0,0,0
10/16/2012,4:33:30,13,8,42,0,0,6,0,0,0,0,0,0
10/16/2012,4:38:30,16,13,17,0,0,0,0,0,0,0,0,0
10/16/2012,4:43:30,15,10,4,0,0,0,1,0,0,0,0,0
10/16/2012,4:48:30,0,10,34,0,19,0,0,0,0,0,0,0
10/16/2012,4:53:30,6,18,65,0,13,0,0,0,2,0,0,0
10/16/2012,4:58:30,0,13,6,0,21,23,0,0,38,0,0,0
10/16/2012,5:03:30,0,16,0,0,21,9,3,0,18,0,0,0
10/16/2012,5:08:30,0,14,0,0,37,7,17,0,0,0,0,0
10/16/2012,5:13:30,0,18,0,0,7,2,0,0,0,0,0,0
10/16/2012,5:18:30,0,10,0,0,7,3,11,0,1,0,0,0
10/16/2012,5:23:30,0,0,0,0,0,32,9,0,0,0,0,0
10/16/2012,5:28:30,19,0,0,0,1,17,7,0,0,0,0,0
10/16/2012,5:33:30,0,0,0,0,0,1,0,0,0,0,0,0
10/16/2012,5:38:30,0,6,0,0,0,0,0,0,0,0,0,0
10/16/2012,5:43:30,5,24,0,0,0,0,0,0,0,0,0,0
10/16/2012,5:48:30,0,35,0,0,1,0,0,0,0,0,0,2
10/16/2012,5:53:30,0,22,0,0,10,0,0,0,19,0,0,12
10/16/2012,5:58:30,0,22,0,0,1,0,0,0,19,0,0,1
10/16/2012,6:03:30,0,18,0,0,15,0,1,0,2,0,0,0
10/16/2012,6:08:30,0,21,0,0,35,0,1,0,0,0,0,0
10/16/2012,6:13:30,0,0,57,0,27,1,2,0,19,0,0,0
10/16/2012,6:18:30,0,0,61,0,23,0,16,0,25,0,0,0
10/16/2012,6:23:30,15,0,63,0,25,0,1,0,16,0,0,0
10/16/2012,6:28:30,12,18,5,0,40,0,17,0,33,0,0,0
10/16/2012,6:33:30,1,25,0,0,42,1,22,0,111,0,0,0
10/16/2012,6:38:30,0,30,0,0,22,0,19,0,83,0,0,0
10/16/2012,6:43:30,60,25,0,0,33,0,2,0,53,0,0,0
10/16/2012,6:48:30,36,20,0,0,41,0,3,0,0,0,0,0
10/16/2012,6:53:30,32,18,0,0,31,0,3,0,0,0,0,0
10/16/2012,6:58:30,14,15,0,0,49,0,0,0,0,0,0,0
10/16/2012,7:03:30,0,24,0,0,35,0,5,0,0,0,0,0
10/16/2012,7:08:30,59,5,0,0,34,0,4,0,0,0,0,0
10/16/2012,7:13:30,33,2,0,0,46,0,10,0,0,0,0,0
10/16/2012,7:18:30,0,29,0,0,28,0,3,0,0,0,0,0
10/16/2012,7:23:30,1,37,0,0,27,0,14,0,0,0,0,0
10/16/2012,7:28:30,0,23,0,0,35,2,14,0,0,0,0,0
10/16/2012,7:33:30,0,10,1,0,42,4,3,0,0,0,0,0
10/16/2012,7:38:30,0,18,0,0,55,0,0,0,0,0,0,0
10/16/2012,7:43:30,0,22,0,0,45,4,2,0,0,0,0,18
10/16/2012,7:48:30,11,27,0,0,37,0,3,0,0,0,3,13
10/16/2012,7:53:30,2,20,0,0,15,0,13,0,0,0,0,0
10/16/2012,7:58:30,4,15,0,0,35,0,7,0,0,0,0,0
10/16/2012,8:03:30,34,28,0,0,43,0,9,0,0,0,0,0
10/16/2012,8:08:30,4,4,0,0,42,0,7,0,0,0,0,0
10/16/2012,8:13:30,15,0,0,0,46,0,1,0,0,0,0,0
10/16/2012,8:18:30,0,18,0,0,63,0,0,0,0,0,0,0
10/16/2012,8:23:30,33,14,0,0,42,0,0,0,0,0,0,0
10/16/2012,8:28:30,30,19,0,0,37,0,0,0,0,0,0,0
10/16/2012,8:33:30,0,19,0,0,26,0,4,0,0,0,0,0
10/16/2012,8:38:30,0,15,0,0,54,0,2,0,0,0,0,0
10/16/2012,8:43:30,22,4,0,0,22,0,0,0,0,0,0,0
10/16/2012,8:48:30,6,18,0,0,60,5,0,0,0,0,0,0
10/16/2012,8:53:30,0,21,0,0,47,0,1,0,0,0,0,0
10/16/2012,8:58:30,0,18,0,0,31,0,0,0,0,0,0,0
10/16/2012,9:03:30,0,17,0,0,5,2,3,0,0,0,0,0
10/16/2012,9:08:30,0,10,0,0,20,1,10,0,0,0,0,0
10/16/2012,9:13:30,0,8,0,0,46,3,1,0,0,0,0,0
10/16/2012,9:18:30,0,12,0,0,38,0,8,0,0,0,0,0
10/16/2012,9:23:30,0,16,0,0,30,0,3,0,0,0,1,25
10/16/2012,9:28:30,48,30,0,0,27,0,0,0,0,0,0,14
10/16/2012,9:33:30,59,11,0,0,24,2,2,0,0,0,1,0
10/16/2012,9:38:30,9,4,0,0,30,0,0,0,0,0,0,0
10/16/2012,9:43:30,8,0,63,0,42,0,3,0,0,0,1,0
10/16/2012,9:48:30,0,4,4,0,41,0,0,0,0,0,0,0
10/16/2012,9:53:30,3,14,0,0,47,0,1,0,0,0,0,0
10/16/2012,9:58:30,0,10,0,0,30,0,2,0,0,0,0,0
10/16/2012,10:03:30,9,28,0,0,33,0,1,0,0,0,0,0
10/16/2012,10:08:30,22,16,0,0,24,0,0,0,0,0,0,0
